VmPeak;VmSize;VmHWM;VmRSS;VmPTE;Threads;MemFree;Buffers;Cached;Active;Inactive;Dirty;Writeback;AnonPages;Mapped;Slab;PageTables;Committed_AS;NumOfAllocFH;proc-fd;avgThroughput;avgElapsed;avgLatency;Errors
192256;185600;43804;37356;252;124;4556308;199452;1118168;0;491000;916308;4556308;8159224;56;0;89796;23828;113784;7232;330900;510;0;2
192256;185320;43804;37660;252;116;4556620;199468;1118164;0;491356;916280;4556620;8159224;32;0;89900;23832;113348;7244;333016;1020;0;2
192256;184548;43804;37036;248;82;4556648;199496;1118168;0;490800;916264;4556648;8159224;44;0;89352;23812;113588;7388;333044;1020;0;2
192256;185572;43804;38376;256;84;4555152;199512;1118168;0;492164;916232;4555152;8159224;12;0;90828;23884;114020;7432;329764;510;0;2
192256;184544;43804;37040;248;99;4556016;199528;1118168;0;490896;916180;4556016;8159224;172;0;89332;23852;114508;7284;329316;1020;0;2
192256;184544;43804;37204;252;116;4557492;199548;1118164;0;491120;916140;4557492;8159224;36;0;89588;23828;113120;7140;332960;1020;0;2
192256;185252;43804;38100;252;91;4554344;199568;1118168;0;492052;916124;4554344;8159224;52;0;90440;23848;113936;7256;332024;1020;0;2
192256;184480;43804;36076;252;71;4557620;199584;1118168;0;490072;916096;4557620;8159224;40;0;88416;23848;114688;7260;331220;1020;0;2
192256;184220;43804;36984;252;70;4556272;199608;1118172;0;491004;916096;4556272;8159224;36;0;89320;23848;113696;7260;331892;1020;0;2
192256;183196;43804;35260;248;78;4558068;199628;1118172;0;489328;916072;4558068;8159224;36;0;87676;23848;113724;7256;330624;1020;0;2
192256;183188;43804;35460;248;130;4557384;199672;1118176;0;489560;916088;4557384;8159224;188;0;87696;23848;113792;7256;328628;1020;0;2
192256;183964;43804;36940;252;111;4555556;199696;1118180;0;491076;916076;4555556;8159224;176;0;89280;23848;114496;7260;331344;510;0;2
192256;186316;43804;38748;256;84;4554532;199720;1118180;0;492940;916048;4554532;8159224;52;0;91192;23848;113900;7268;334336;510;0;2
192256;184532;43804;36832;252;86;4556128;199740;1118180;0;491052;916020;4556128;8159224;32;0;89156;23848;114348;7260;330820;510;0;2
192256;187344;43804;39204;260;114;4554292;199764;1118180;0;493488;916004;4554292;8159224;48;0;91416;23848;113640;7264;331692;1020;0;2
192256;186320;43804;39008;256;73;4554752;199792;1118180;0;493308;915988;4554752;8159224;44;0;91348;23848;113184;7260;332540;1020;0;2
192256;186520;43804;38888;256;68;4555008;199824;1118180;0;493248;915980;4555008;8159224;44;0;91228;23848;113372;7264;333664;510;0;2
192256;185496;43804;37984;252;92;4555328;199860;1118180;0;492340;915988;4555328;8159224;160;0;90332;23848;113508;7260;334880;1020;0;2
192256;186516;43804;38116;252;75;4555480;199880;1118180;0;492524;915968;4555480;8159224;164;0;90456;23848;113408;7260;334408;1530;0;2
192256;185492;43804;37904;252;120;4555500;199916;1118180;0;492356;915972;4555500;8159224;44;0;90236;23848;113288;7256;330408;1020;0;2
192256;184464;43804;37960;248;118;4553508;199948;1118180;0;492464;915964;4553508;8159224;56;0;90300;23848;116384;7252;330540;1020;0;2
192256;184460;43804;37940;252;79;4554956;199980;1118180;0;492460;915948;4554956;8159224;44;0;90276;23848;114020;7260;330076;1020;0;2
192256;185228;43804;39016;256;73;4554636;200008;1118180;0;493600;915944;4554636;8159224;44;0;91356;23848;113544;7264;332872;1020;0;2
192256;185480;43804;38904;256;110;4552488;200016;1118180;0;493528;915912;4552488;8159224;28;0;91248;23848;116468;7264;329240;510;0;2
192256;185208;43804;38428;256;86;4554772;200040;1118180;0;493072;915888;4554772;8159224;176;0;90768;23848;113672;7264;331024;1020;0;2
192256;184460;43804;37428;252;89;4552524;200052;1118180;0;492156;915840;4552524;8159224;164;0;89768;23848;116824;7260;330244;510;0;2
192256;185480;43804;38196;252;115;4554416;200072;1118180;0;492944;915816;4554416;8159224;52;0;90532;23848;113796;7256;335428;1020;0;2
192256;185220;43804;38176;256;127;4554320;200104;1118180;0;492988;915812;4554320;8159224;40;0;90360;23848;114032;7264;331708;1020;0;2
192256;185460;43804;37856;252;140;4551372;200120;1118180;0;492680;915792;4551372;8159224;36;0;90172;23960;117340;7368;330004;1020;0;2
192256;185584;43804;37492;252;82;4555540;200148;1118180;0;492352;915780;4555540;8159224;32;0;89800;23824;113700;7088;329776;510;0;2
192256;184308;43804;36356;252;79;4557048;200168;1118184;0;491252;915772;4557048;8159224;36;0;88684;23844;113620;7440;331416;1020;0;2
192256;184488;43804;37380;252;80;4555416;200184;1118184;0;492312;915724;4555416;8159224;148;0;89812;23888;113900;7264;328548;1020;0;2
192256;184232;43804;37200;252;88;4554732;200204;1118188;0;492168;915708;4554732;8159224;188;0;89468;23900;114748;7344;329572;510;0;2
192256;184904;43804;36632;248;74;4555120;200224;1118188;0;491640;915688;4555120;8159224;12;0;88968;23848;115216;7252;333064;1020;0;2
192256;185664;43804;38456;252;125;4554060;200264;1118188;0;493496;915692;4554060;8159224;56;0;90796;23848;113516;7040;334660;1020;0;2
192256;187692;43804;40588;260;73;4551864;200272;1118188;0;495976;915664;4551864;8159224;24;0;93368;23848;113608;7264;336188;1020;0;2
192256;186656;43804;38932;252;79;4553592;200292;1118188;0;494112;915636;4553592;8159224;48;0;91224;23848;114536;7260;334804;1020;0;2
192256;185884;43804;38124;256;107;4554852;200316;1118188;0;493344;915620;4554852;8159224;16;0;90460;23848;113876;7260;333324;1530;0;2
192256;184796;43804;37108;252;121;4555360;200340;1118188;0;492368;915604;4555360;8159224;164;0;89448;23848;113504;7256;329800;1530;0;2
192256;184540;43804;36968;252;82;4556168;200364;1118188;0;492276;915588;4556168;8159224;24;0;89240;23848;113592;7252;329212;1020;0;2
192256;182488;43804;35348;244;116;4557496;200380;1118188;0;490700;915556;4557496;8159224;56;0;87688;23848;113572;7252;327744;510;0;2
192256;184780;43804;36704;248;76;4556700;200396;1118188;0;492076;915548;4556700;8159224;24;0;89044;23848;113444;7252;329476;510;0;2
192256;186828;43804;38500;256;89;4554132;200424;1118188;0;493908;915540;4554132;8159224;44;0;90840;23848;113564;7264;331572;510;0;2
192256;185776;43804;37756;252;75;4555240;200444;1118188;0;493212;915516;4555240;8159224;12;0;90096;23848;113704;7260;333352;510;0;2
192256;188172;43804;38888;260;72;4554248;200464;1118188;0;494376;915500;4554248;8159224;44;0;91240;23848;114080;7268;334520;1020;0;2
192256;186892;43804;37992;260;81;4554672;200480;1118188;0;493516;915480;4554672;8159224;144;0;90316;23848;114084;7268;333436;1020;0;2
192256;187144;43804;38100;256;104;4552760;200496;1118188;0;493688;915436;4552760;8159224;176;0;90440;23848;116236;7264;330968;1020;0;2
192256;186884;43804;37956;256;70;4554280;200516;1118188;0;493592;915408;4554280;8159224;24;0;90296;23848;115276;7268;331588;510;0;2
192256;187140;43804;37868;260;77;4554596;200532;1118192;0;493528;915400;4554596;8159224;48;0;90192;23848;114560;7268;333508;1020;0;2
192256;185788;43804;37300;256;73;4556236;200540;1118192;0;493020;915352;4556236;8159224;20;0;89640;23848;113352;7260;332924;1020;0;2
192256;185740;43804;37292;256;101;4555768;200564;1118192;0;493044;915340;4555768;8159224;44;0;89632;23848;113572;7260;331732;510;0;2
192256;184712;43804;35728;252;124;4556676;200588;1118192;0;491528;915320;4556676;8159224;16;0;88056;23848;113692;7260;330672;510;0;2
192256;186744;43804;38208;260;99;4554792;200604;1118192;0;494052;915292;4554792;8159224;172;0;90548;23848;113792;7264;332536;0;0;2
192256;185720;43804;37484;252;69;4555776;200616;1118192;0;493360;915272;4555776;8159224;132;0;89824;23848;113792;7260;333600;1020;0;2
192256;186432;43804;37736;256;80;4554564;200628;1118192;0;493648;915248;4554564;8159224;52;0;90076;23848;114156;7264;332840;1020;0;2
192256;186656;43804;37324;256;100;4555768;200648;1118196;0;493272;915232;4555768;8159224;36;0;89660;23848;113712;7260;331876;1020;0;2
192256;187848;43804;38980;260;90;4553616;200664;1118196;0;494980;915200;4553616;8159224;48;0;91320;23848;113740;7268;333560;510;0;2
192256;186804;43804;38372;256;95;4554308;200676;1118196;0;494424;915160;4554308;8159224;20;0;90712;23848;114196;7260;332576;1020;0;2
192256;186800;43804;37520;260;82;4554916;200704;1118196;0;493600;915160;4554916;8159224;32;0;89856;23848;114276;7268;331380;1020;0;2
192256;186748;43804;37656;260;116;4552660;200716;1118196;0;493788;915116;4552660;8159224;144;0;89996;23848;116572;7264;332940;1020;0;2
192256;185468;43804;37376;256;80;4554204;200732;1118196;0;493548;915096;4554204;8159224;176;0;89716;23848;115452;7264;333496;1020;0;2
192256;183536;43804;35468;248;63;4557440;200740;1118196;0;491696;915048;4557440;8159224;24;0;87808;23848;113968;7256;329796;1020;0;2
192256;184700;43804;38052;252;63;4554044;200756;1118196;0;494316;915016;4554044;8159224;52;0;90280;23848;114564;7264;328684;1020;0;2
192256;183360;43804;35820;248;101;4556748;200768;1118196;0;492144;914980;4556748;8159224;12;0;88160;23848;113732;7252;329948;1530;0;2
192256;185408;43804;38636;252;102;4554268;200784;1118196;0;495008;914936;4554268;8159224;48;0;90976;23848;113568;7256;332048;1020;0;2
192256;185148;43804;37520;252;75;4555228;200812;1118196;0;493932;914932;4555228;8159224;24;0;89860;23848;113704;7256;332200;1020;0;2
192256;185384;43804;37280;252;79;4555692;200836;1118196;0;493720;914904;4555692;8159224;176;0;89620;23848;113908;7256;331540;1020;0;2
192256;185904;43804;38372;256;122;4554576;200844;1118200;0;494876;914880;4554576;8159224;152;0;90712;23848;113136;7264;335620;1020;0;2
192256;185988;43804;38328;256;97;4552924;200868;1118204;0;494868;914872;4552924;8159224;48;0;90668;23848;115424;7264;332828;1020;0;2
192384;185988;43804;38792;256;82;4553408;200896;1118204;0;495344;914876;4553408;8159224;24;0;91116;23848;114580;7264;334416;1020;0;2
192384;184708;43804;37780;252;73;4555364;200904;1118204;0;494384;914844;4555364;8159224;56;0;90120;23848;113616;7256;331592;1020;0;2
192384;186480;43804;39684;256;59;4552988;200920;1118208;0;496312;914836;4552988;8159224;20;0;92024;23848;114108;7260;333320;510;0;2
192384;184688;43804;36692;252;75;4556092;200940;1118208;0;493360;914804;4556092;8159224;40;0;89028;23848;113724;7256;329904;1020;0;2
192384;185452;43804;38328;256;119;4554004;200964;1118208;0;495060;914780;4554004;8159224;132;0;90668;23848;113464;7264;334220;1020;0;2
192384;184688;43804;36860;252;76;4554836;200984;1118208;0;493628;914760;4554836;8159224;172;0;89196;23848;114212;7256;331136;1020;0;2
192384;184636;43804;36308;252;81;4555896;201004;1118208;0;493116;914740;4555896;8159224;20;0;88648;23848;114100;7256;330948;1020;0;2
192384;185460;43804;37088;256;117;4555012;201036;1118208;0;493940;914728;4555012;8159224;52;0;89656;23848;113908;7264;331704;1020;0;2
192384;185460;43804;37396;256;97;4555172;201052;1118212;0;494300;914696;4555172;8159224;36;0;89736;23848;113556;7264;330928;1020;0;2
192384;183156;43804;35576;248;107;4556952;201076;1118212;0;492544;914660;4556952;8159224;36;0;87916;23848;113680;7256;330212;1020;0;2
192384;184428;43804;36720;252;114;4555164;201092;1118212;0;493668;914644;4555164;8159224;20;0;89152;23848;114404;7260;333128;1020;0;2
192384;187476;43804;39148;260;91;4552000;201096;1118212;0;496208;914588;4552000;8159224;176;0;91492;23848;115324;7264;332740;510;0;2
192384;187476;43804;38756;264;53;4553528;201108;1118212;0;495860;914552;4553528;8159224;144;0;91096;23848;114420;7272;333624;1530;0;2
192384;187400;43804;38904;260;97;4553680;201124;1118212;0;496028;914552;4553680;8159224;52;0;91028;23848;113620;7264;331776;1530;0;2
192384;188656;43804;40540;260;130;4547580;201140;1118212;0;497696;914536;4547580;8159224;12;0;92880;23848;117984;7264;333372;1530;0;2
192384;187740;43804;39192;264;100;4551540;201152;1118212;0;496404;914488;4551540;8159224;48;0;91528;23848;115492;7272;336896;1020;0;2
192384;187988;43804;38744;260;123;4553100;201152;1118216;0;495936;914456;4553100;8159224;24;0;91172;23848;113624;7264;331968;1020;0;2
192384;187640;43804;40460;264;99;4550812;201172;1118216;0;497744;914440;4550812;8159224;48;0;92796;23848;115080;7272;333484;1020;0;2
192384;187616;43804;40216;264;86;4552300;201188;1118216;0;497528;914428;4552300;8159224;140;0;92616;23848;113712;7272;332932;1020;0;2
192384;184288;43804;37568;252;80;4552472;201208;1118216;0;494924;914404;4552472;8159224;164;0;89908;23848;116276;7260;331836;510;0;2
192384;183264;43804;35528;248;66;4557164;201232;1118216;0;492920;914396;4557164;8159224;24;0;87652;23848;113600;7256;328252;1020;0;2
192384;184528;43804;37152;252;106;4554620;201248;1118216;0;494592;914364;4554620;8159224;56;0;89480;23848;114052;7260;331512;1020;0;2
192384;185552;43804;37156;252;123;4553364;201260;1118216;0;494628;914336;4553364;8159224;24;0;89456;23848;115848;7256;331988;510;0;2
192384;186288;43804;37936;256;92;4553596;201296;1118216;0;495448;914340;4553596;8159224;48;0;90216;23848;113828;7264;331240;1020;0;2
192384;187548;43804;39792;260;92;4551384;201308;1118216;0;497336;914316;4551384;8159224;8;0;92128;23848;114900;7268;332744;1020;0;2
192384;188572;43804;40008;260;123;4551732;201324;1118216;0;497580;914300;4551732;8159224;172;0;92324;23848;113756;7260;334728;1020;0;2
192384;187764;43804;39832;260;89;4552012;201340;1118216;0;497452;914272;4552012;8159224;140;0;92172;23848;113932;7268;335780;1530;0;2
192384;188532;43804;40084;260;118;4551640;201360;1118216;0;497752;914244;4551640;8159224;52;0;92428;23848;113696;7268;334472;1020;0;2
192384;188528;43804;40228;260;106;4551768;201376;1118216;0;497948;914212;4551768;8159224;20;0;92788;23848;114060;7264;334556;1020;0;2
192384;188524;43804;40148;260;79;4551720;201396;1118216;0;497908;914192;4551720;8159224;36;0;92488;23848;113912;7268;336104;1020;0;2
192384;188520;43804;39944;260;91;4552492;201420;1118216;0;497740;914180;4552492;8159224;20;0;92348;23848;113468;7264;335100;1020;0;2
192384;188520;43804;40124;260;71;4551664;201440;1118220;0;497960;914160;4551664;8159224;60;0;92460;23848;114156;7264;336512;1530;0;2
192384;187748;43804;39324;260;117;4550668;201464;1118220;0;497204;914140;4550668;8159224;156;0;91660;23848;115052;7268;334804;1020;0;2
192384;187584;43804;39572;260;114;4550328;201476;1118220;0;497476;914128;4550328;8159224;172;0;91840;23848;116104;7268;334572;1530;0;2
192384;189376;43804;41572;264;92;4550636;201492;1118220;0;499516;914108;4550636;8159224;12;0;93920;23848;113592;7268;335584;1530;0;2
192384;189628;43804;41116;264;94;4550496;201500;1118224;0;499092;914088;4550496;8159224;64;0;93416;23848;113940;7268;333988;1020;0;2
192384;188320;43804;40252;264;69;4551556;201508;1118224;0;498272;914044;4551556;8159224;24;0;92588;23848;114192;7272;336276;1020;0;2
192384;189088;43804;40004;264;102;4549688;201512;1118224;0;498036;914008;4549688;8159224;48;0;92308;23848;116696;7272;336064;1020;0;2
192384;188712;43804;39828;260;63;4551000;201516;1118224;0;497940;913964;4551000;8159224;20;0;92164;23848;115484;7268;336004;1020;0;2
192384;189972;43804;40480;264;157;4548132;201536;1118224;0;498620;913960;4548132;8159224;164;0;92816;23848;117196;7272;335344;510;0;2
192384;188832;43804;39780;260;141;4547892;201544;1118224;0;497956;913932;4547892;8159224;144;0;92116;23848;117700;7268;334456;1020;0;2
192384;188800;43804;39412;260;87;4552528;201560;1118224;0;497604;913928;4552528;8159224;56;0;91752;23848;113928;7264;334156;510;0;2
192384;188524;43804;39384;264;102;4552048;201576;1118224;0;497608;913916;4552048;8159224;24;0;91824;23848;114432;7280;337240;510;0;2
192384;188724;43804;39220;264;80;4553080;201592;1118224;0;497476;913896;4553080;8159224;52;0;91560;23848;113632;7272;335052;510;0;2
192384;188800;43804;39292;264;85;4552032;201604;1118224;0;497596;913860;4552032;8159224;12;0;91688;23848;114472;7272;334092;510;0;2
192384;188968;43804;39520;260;100;4551928;201628;1118224;0;497844;913864;4551928;8159224;48;0;91856;23848;114060;7268;333892;510;0;2
192384;188964;43804;39488;260;82;4552568;201652;1118224;0;497844;913860;4552568;8159224;144;0;91828;23848;113700;7264;335340;510;0;2
192384;185620;43804;37192;256;118;4554892;201664;1118224;0;495576;913844;4554892;8159224;172;0;89532;23848;113244;7264;332236;510;0;2
192384;185600;43804;38456;256;79;4553088;201680;1118224;0;496884;913816;4553088;8159224;20;0;90792;23848;114480;7264;332128;510;0;2
192384;186620;43804;38752;260;74;4553136;201712;1118224;0;497204;913824;4553136;8159224;44;0;91092;23848;113764;7264;331536;1020;0;2
192384;185600;43804;38476;256;74;4552648;201716;1118224;0;496944;913804;4552648;8159224;20;0;90884;23848;114892;7272;330916;1530;0;2
192384;186624;43804;37744;260;121;4554008;201720;1118224;0;496216;913768;4554008;8159224;44;0;90100;23848;113532;7268;336064;510;0;2
192384;184520;43804;36572;252;128;4554808;201752;1118224;0;495112;913756;4554808;8159224;16;0;88960;23848;113456;7264;330476;1020;0;2
192384;185288;43804;37740;256;94;4553848;201764;1118232;0;496328;913748;4553848;8159224;196;0;90084;23848;113640;7264;331988;1020;0;2
192384;186288;43804;38880;260;125;4553056;201772;1118232;0;497508;913716;4553056;8159224;132;0;91412;23848;113616;7268;334908;1020;0;2
192384;185652;43804;37812;256;95;4553556;201772;1118232;0;496460;913696;4553556;8159224;56;0;90156;23848;113896;7260;331960;1530;0;2
192384;186160;43804;37960;256;120;4553364;201780;1118232;0;496576;913684;4553364;8159224;24;0;90060;23848;113848;7264;332924;1530;0;2
192384;185904;43804;37764;256;114;4553272;201784;1118232;0;496432;913656;4553272;8159224;56;0;90068;23848;114028;7260;331908;1020;0;2
192384;185904;43804;37848;256;75;4552872;201800;1118232;0;496572;913640;4552872;8159224;20;0;90232;23848;113996;7268;331656;1020;0;2
192384;184632;43804;37196;252;80;4554568;201812;1118228;0;495944;913632;4554568;8159224;32;0;89536;23848;113864;7260;330048;1020;0;2
192384;185264;43804;37628;256;128;4553172;201828;1118232;0;496404;913624;4553172;8159224;144;0;89968;23848;114012;7260;329924;1020;0;2
192384;183452;43804;34952;248;108;4556208;201860;1118232;0;493748;913636;4556208;8159224;176;0;87292;23848;113688;7256;332464;1020;0;2
192384;185744;43804;37300;256;117;4554028;201868;1118232;0;496148;913588;4554028;8159224;144;0;89704;23848;113680;7264;334456;1020;0;2
192384;185484;43804;37956;256;124;4553352;201888;1118232;0;496852;913568;4553352;8159224;52;0;90300;23848;113660;7264;329728;1020;0;2
192384;185484;43804;38812;256;126;4552844;201892;1118232;0;497724;913552;4552844;8159224;12;0;91152;23848;113668;7264;331652;1020;0;2
192384;186436;43804;38564;256;80;4553072;201908;1118236;0;497492;913556;4553072;8159224;48;0;90900;23848;113788;7260;334080;1020;0;2
192384;184392;43804;36620;252;116;4554396;201928;1118236;0;495580;913540;4554396;8159224;20;0;88948;23848;113840;7260;329312;1530;0;2
192384;184376;43804;36652;252;82;4554552;201936;1118236;0;495640;913520;4554552;8159224;176;0;88832;23848;114372;7260;328524;1020;0;2
192384;185396;43804;37124;256;70;4554140;201944;1118236;0;496160;913484;4554140;8159224;144;0;89408;23848;113436;7264;334092;1020;0;2
192384;186420;43804;39140;260;68;4551796;201944;1118236;0;498204;913456;4551796;8159224;44;0;91484;23848;114884;7268;333708;1020;0;2
192384;185140;43804;37256;256;72;4554404;201960;1118236;0;496344;913452;4554404;8159224;20;0;89596;23848;113688;7264;329908;1020;0;2
192384;184160;43804;37088;252;120;4554144;201972;1118236;0;496200;913432;4554144;8159224;52;0;89380;23848;113752;7260;331272;1020;0;2
192384;184408;43804;36268;252;129;4554568;201976;1118240;0;495432;913388;4554568;8159224;20;0;88604;23848;113668;7256;330800;510;0;2
192384;183384;43804;35308;248;91;4555740;201980;1118240;0;494512;913356;4555740;8159224;44;0;87648;23848;114476;7252;330184;1020;0;2
192384;185720;43804;37032;256;95;4554596;201984;1118240;0;496272;913324;4554596;8159224;132;0;89376;23848;113712;7260;331996;510;0;2
192384;185164;43804;36880;252;86;4553780;202004;1118240;0;496144;913320;4553780;8159224;172;0;89228;23848;114580;7252;331764;1020;0;2
192384;187164;43804;39192;260;119;4552268;202004;1118244;0;498480;913296;4552268;8159224;156;0;91676;23848;113856;7268;335424;1020;0;2
192384;186464;43804;38216;256;69;4553676;202008;1118244;0;497548;913260;4553676;8159224;56;0;90560;23848;113596;7264;332992;1020;0;2
192384;187708;43804;39076;264;95;4551856;202020;1118244;0;498360;913244;4551856;8159224;20;0;91240;23848;114152;7268;335540;510;0;2
192384;187724;43804;38560;264;154;4548780;202028;1118244;0;497924;913236;4548780;8159224;36;0;90832;23848;117760;7272;332508;1020;0;2
192384;186432;43804;37476;256;137;4550996;202044;1118244;0;496864;913236;4550996;8159224;24;0;89816;23848;116708;7260;332928;1020;0;2
192384;186204;43804;37692;256;122;4553248;202056;1118244;0;497116;913212;4553248;8159224;176;0;89816;23848;113688;7264;332580;510;0;2
192384;184272;43804;35088;252;92;4555964;202068;1118244;0;494548;913188;4555964;8159224;144;0;87304;23848;114396;7264;333736;510;0;2
192384;185664;43804;36940;256;85;4554396;202076;1118244;0;496424;913172;4554396;8159224;52;0;89292;23848;113580;7260;332328;1020;0;2
192384;186688;43804;37452;256;71;4552776;202084;1118244;0;496972;913144;4552776;8159224;12;0;89852;23848;114996;7260;331340;1020;0;2
192384;187644;43804;39352;260;64;4551964;202088;1118244;0;498892;913124;4551964;8159224;56;0;91684;23848;113856;7268;334960;1020;0;2
192384;187640;43804;38496;264;141;4552352;202088;1118244;0;498072;913088;4552352;8159224;24;0;90828;23848;113908;7272;330000;510;0;2
192384;187640;43804;38560;264;103;4551636;202100;1118244;0;498164;913076;4551636;8159224;48;0;90900;23848;115052;7272;333624;510;0;2
192384;185588;43804;37252;252;89;4553632;202100;1118244;0;496888;913048;4553632;8159224;140;0;89596;23848;114132;7256;329816;1020;0;2
192384;187636;43804;39568;260;116;4549812;202100;1118244;0;499228;913024;4549812;8159224;164;0;91908;23848;116328;7268;333544;1020;0;2
192756;187632;43804;39516;260;75;4552016;202104;1118244;0;499184;913000;4552016;8159224;24;0;91856;23848;113592;7268;333900;1020;0;2
192756;185572;43804;37212;256;78;4554216;202112;1118248;0;496912;912988;4554216;8159224;60;0;89552;23848;114148;7260;333520;1020;0;2
192756;185572;43804;38128;256;74;4553760;202120;1118248;0;497856;912976;4553760;8159224;20;0;90468;23848;113620;7260;330892;1020;0;2
192756;186336;43804;37352;260;77;4554108;202132;1118248;0;497096;912976;4554108;8159224;44;0;89696;23848;113676;7264;335768;510;0;2
192756;186336;43804;37688;260;75;4553376;202144;1118248;0;497420;912976;4553376;8159224;12;0;90028;23848;113940;7268;335356;510;0;2
192756;187832;43804;38120;264;85;4553168;202148;1118248;0;497872;912976;4553168;8159224;172;0;90460;23848;113916;7272;333868;1020;0;2
192756;187804;43804;38088;264;76;4553496;202156;1118248;0;497864;912968;4553496;8159224;140;0;90428;23848;113872;7272;331552;510;0;2
192756;187800;43804;38284;264;92;4552732;202156;1118248;0;498088;912936;4552732;8159224;52;0;90620;23848;114340;7272;333836;510;0;2
192756;187800;43804;38212;264;117;4552000;202172;1118252;0;498048;912928;4552000;8159224;36;0;90712;23848;114824;7268;335760;1020;0;2
192756;187792;43804;38000;264;108;4552096;202176;1118252;0;497864;912904;4552096;8159224;36;0;90336;23848;114948;7272;334836;1020;0;2
192756;187536;43804;37836;264;83;4554304;202184;1118252;0;497724;912888;4554304;8159224;24;0;90180;23848;113000;7272;336784;1020;0;2
192756;187788;43804;38152;264;106;4552748;202192;1118252;0;498060;912868;4552748;8159224;44;0;90488;23848;114220;7272;333292;1020;0;2
192756;187532;43804;38488;264;121;4551632;202200;1118252;0;498412;912864;4551632;8159224;144;0;90784;23848;113872;7272;334144;1020;0;2
192756;187772;43804;38628;264;106;4552496;202204;1118252;0;498572;912852;4552496;8159224;172;0;90968;23848;113852;7272;335632;1020;0;2
192756;187772;43804;38900;264;119;4552152;202204;1118252;0;498880;912816;4552152;8159224;12;0;91240;23848;113816;7272;332832;510;0;2
192756;186492;43804;37704;256;118;4548800;202208;1118252;0;497708;912800;4548800;8159224;56;0;90052;23848;118508;7260;334320;1020;0;2
192756;184696;43804;35460;252;88;4553740;202216;1118252;0;495448;912796;4553740;8159224;24;0;87800;23848;116156;7260;329128;1530;0;2
192756;186120;43804;36404;256;110;4552224;202220;1118252;0;496428;912780;4552224;8159224;48;0;88848;23848;116932;7268;332848;1020;0;2
192756;185096;43804;35396;256;71;4556512;202228;1118252;0;495448;912768;4556512;8159224;20;0;87676;23848;113428;7260;329432;1020;0;2
192756;186120;43804;36900;256;115;4553924;202228;1118256;0;496976;912748;4553924;8159224;180;0;89236;23848;114148;7260;333644;1020;0;2
192756;187140;43804;37708;260;99;4553684;202244;1118256;0;497804;912740;4553684;8159224;144;0;90044;23848;113832;7268;332460;1020;0;2
192756;186884;43804;37272;260;122;4552892;202264;1118256;0;497404;912728;4552892;8159224;56;0;89552;23848;114700;7280;333804;1020;0;2
192756;186880;43804;37276;260;79;4553976;202268;1118256;0;497424;912716;4553976;8159224;24;0;89620;23848;113772;7264;333604;1020;0;2
192756;187128;43804;39680;260;78;4551628;202268;1118256;0;499844;912700;4551628;8159224;56;0;92016;23848;113916;7268;335364;1530;0;2
192756;186872;43804;37964;260;59;4553240;202272;1118256;0;498136;912696;4553240;8159224;12;0;90324;23848;114048;7268;334848;1530;0;2
192756;186100;43804;36892;256;104;4554760;202288;1118256;0;497088;912688;4554760;8159224;44;0;89228;23848;113424;7264;331988;1530;0;2
192756;188136;43804;38108;264;122;4550640;202300;1118256;0;498288;912688;4550640;8159224;140;0;90404;23848;116004;7268;333820;1530;0;2
192756;187104;43804;37308;256;94;4553844;202300;1118256;0;497528;912668;4553844;8159224;172;0;89644;23848;113904;7260;334608;1020;0;2
192756;186076;43804;37492;256;110;4552972;202300;1118256;0;497736;912648;4552972;8159224;20;0;89808;23848;115008;7264;333140;1020;0;2
192756;187096;43804;39656;260;94;4551472;202300;1118256;0;499928;912624;4551472;8159224;44;0;91988;23848;114068;7268;336128;510;0;2
192756;186656;43804;37464;260;111;4553828;202304;1118256;0;497740;912620;4553828;8159224;20;0;89792;23848;113612;7264;333468;1020;0;2
192756;186656;43804;37888;260;72;4553396;202304;1118260;0;498192;912600;4553396;8159224;60;0;90292;23848;113908;7268;333540;1020;0;2
192756;186708;43804;37216;260;79;4553712;202304;1118260;0;497536;912576;4553712;8159224;20;0;89768;23848;114276;7264;334444;1020;0;2
192756;186692;43804;37592;260;93;4551256;202312;1118260;0;497936;912564;4551256;8159224;172;0;89928;23848;116488;7268;333868;1530;0;2
194112;187460;43804;39164;264;92;4551100;202312;1118260;0;499536;912540;4551100;8159224;132;0;91592;23848;114108;7272;335740;1020;0;2
194112;185412;43804;36704;256;77;4554848;202316;1118260;0;497084;912536;4554848;8159224;56;0;89048;23848;113692;7264;332084;1020;0;2
194112;184644;43804;35896;252;91;4554460;202320;1118260;0;496292;912516;4554460;8159224;24;0;88104;23848;114740;7252;331900;1020;0;2
194112;185664;43804;36272;256;73;4555000;202320;1118260;0;496688;912504;4555000;8159224;56;0;88552;23848;114236;7264;332956;1020;0;2
194112;184636;43804;34920;252;77;4555092;202324;1118268;0;495352;912500;4555092;8159224;20;0;87208;23848;115440;7260;330256;1020;0;2
194112;188472;43804;39528;264;80;4551472;202328;1118268;0;499992;912468;4551472;8159224;24;0;91868;23848;113892;7272;334444;1020;0;2
194112;188720;43804;38896;268;106;4551024;202348;1118268;0;499392;912456;4551024;8159224;144;0;91236;23848;115056;7276;335056;1020;0;2
194112;187440;43804;38480;264;93;4552864;202364;1118268;0;499016;912432;4552864;8159224;176;0;90824;23848;113588;7268;336060;510;0;2
